Sr No.,Is_Transition,Is_Appraisal_Driven,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID,Set,expectation,dataset,Moment_Utterance_ID
11209,1,1,"I just... I just don't think that I want it that way though, y'know? I mean, let's say I do make it, alright? I'm always gonna look back and wonder if it was because of my talent or because of.. y'know, the Little General.",Joey,Scared,636,17,dev,"Joey was expecting to feel confident and validated by getting the part through his talent, not by compromising his integrity or questioning his abilities.",EmoryNLP,15.0
11210,1,1,Didn't you used to call it the Little Major?,Chandler,Peaceful,636,18,dev,"Chandler expected Joey to view the situation as not so problematic and perhaps even humorous, considering the job offer and potential relationship with the casting lady as a win-win scenario.",EmoryNLP,16.0
11211,1,1,"Yeah, but after Denise DeMarco, I had to promote it.",Joey,Peaceful,636,19,dev,"Joey was expressing his concern and expectation that if he accepted the part by sleeping with the casting lady, he would always doubt whether his success was due to his acting talent or because he compromised his principles by using his 'Little General' to get the part. He expects that this decision will impact his self-perception and integrity.",EmoryNLP,17.0
11212,0,0,Hey. Watcha guys doin?,Phoebe,Joyful,637,0,dev,,EmoryNLP,
11213,0,0,Monica's making us watch Old Yeller.,Richard Burke,Sad,637,1,dev,,EmoryNLP,
11214,1,1,"Why are you guys so upset? It's Old Yeller, it's a happy movie.",Phoebe,Scared,637,2,dev,Phoebe expected that everyone would be happy or enjoying watching Old Yeller because she believed it to be a happy movie.,EmoryNLP,0.0
11215,0,0,What?,Rachel,Neutral,637,3,dev,,EmoryNLP,
11216,0,0,What're you talkin' about?,Ross,Neutral,637,4,dev,,EmoryNLP,
11217,1,1,"C'mon, happy family gets a dog, frontier fun.",Phoebe,Joyful,637,5,dev,Phoebe expected Ross and others to agree that Old Yeller is a happy movie about a family and their dog.,EmoryNLP,2.0
11218,0,0,"Yeah but Phoebs, what about the end?",Ross,Neutral,637,6,dev,,EmoryNLP,
11219,0,0,What when Yeller saves saves the family from the wolf and everyone's happy?,Phoebe,Joyful,637,7,dev,,EmoryNLP,
11220,0,0,That's not the end.,Rachel,Neutral,637,8,dev,,EmoryNLP,
11221,1,1,Yu-huh. That's when my mother would shut off the TV and say 'The end'.,Phoebe,Neutral,637,9,dev,"Phoebe expected the movie 'Old Yeller' to end happily after Yeller saves the family, as her mother would turn off the TV at that point, leading Phoebe to believe that was the actual ending.",EmoryNLP,7.0
11222,0,0,What about the part where he has rabies?,Monica,Scared,637,10,dev,,EmoryNLP,
11223,0,0,"He doesn't have rabies, he has babies. That's what my mom said.",Phoebe,Neutral,637,11,dev,,EmoryNLP,
11224,1,1,"Uh, Phoebe, I don't think your mom would want you to see what's about to happen.",Richard Burke,Scared,637,12,dev,"Richard Burke expected Phoebe to become upset or disturbed by the upcoming scene where Old Yeller, who has rabies, is put down, and he anticipated that Phoebe's mother shielded her from such distressing content.",EmoryNLP,1.0
11225,1,1,"What, what's about to happen? I've never seen this part before. Hey, Travis, watcha doin' with that gun? Oh no, no no Travis, put down the gun. No no no no, he he's your buddy, he's your Yeller, no, no no, the end, THE END.",Phoebe,Sad,637,13,dev,"Phoebe expected that the story would continue as her mother had led her to believe, with the dog having babies, and that it would remain a happy story without any tragic events.",EmoryNLP,11.0
11226,0,0,"Hey, have you guys eaten, because uh, Richard and I just finished and we've got leftovers... Chicken and potatoes... What am I wearing?...Actually, nothing but rubber gloves.",Monica,Peaceful,638,0,dev,,EmoryNLP,
11227,0,0,"Ya know, one of these times you're gonna really be naked and we're not gonna come over.",Joey,Neutral,638,1,dev,,EmoryNLP,
11228,1,1,"Alright, I've got a leg, three breasts and a wing.",Monica,Joyful,638,2,dev,"Monica hoped Joey and others would come over to share the leftovers, possibly expecting humor and interest from the joke about wearing nothing but rubber gloves.",EmoryNLP,0.0
11229,0,0,"Well, how do you find clothes that fit?",Chandler,Joyful,638,3,dev,,EmoryNLP,
11230,0,0,"Oh, hey, Monica, we've got a question.",Joey,Neutral,638,4,dev,,EmoryNLP,
11231,1,1,"Alright, for the bizillionth time, yes I see other women in shower at the gym, and no I don't look.",Monica,Mad,638,5,dev,"Monica expected a question related to her appearance or clothing after Chandler's comment, not about her gym habits.",EmoryNLP,2.0
11232,1,1,"No, not that one. We're trying to figure out who to bring to the Knicks game tonight, we have an extra ticket.",Joey,Peaceful,638,6,dev,"Joey expected Monica to listen to their actual question about who to bring to the Knicks game, not assume they were asking about something else.",EmoryNLP,4.0
11233,1,1,"Yeah, Ross can't go so it's between my friend Eric Prower who has breath issues and Dan with the poking. 'Did you see that play? Do you want some more beer? Is that Spike Lee?'",Chandler,Scared,638,7,dev,"Chandler was expecting Monica to respond to their question about who to bring to the Knicks game, rather than addressing the gym shower comment.",EmoryNLP,3.0
11234,1,1,"Ok. Hey, why don't you ask Richard?",Monica,Neutral,638,8,dev,Monica expected Joey or Chandler to suggest Richard as a potential person to bring to the Knicks game after she mentioned they had an extra ticket.,EmoryNLP,5.0
11235,1,1,"Ok, uh, hey Richard, if you had an extra ticket to the Knicks game and you had to choose between a friend who smells and one who bruises you who would you pick?",Joey,Joyful,638,9,dev,"Joey was expecting Monica to help them decide between Eric Prower and Dan for the extra Knicks game ticket, but she deflected the decision to Richard.",EmoryNLP,6.0
11236,0,0,"Wow. Well being a huge Knicks fan myself, I think you should take someone who's a huge Knicks fan.",Richard Burke,Neutral,638,10,dev,,EmoryNLP,
11237,1,1,"Ok, that's Eric.",Chandler,Neutral,638,11,dev,"Chandler was expecting Richard to make a choice between the friend who smells and the one who bruises, perhaps favoring one based on lesser discomfort, but instead Richard suggested choosing based on fandom, leading Chandler to pick Eric.",EmoryNLP,7.0
11238,1,1,Glad to be of help. Matches.,Richard Burke,Joyful,638,12,dev,"Richard Burke was hoping that the huge Knicks fan he mentioned would be himself, so he could be invited to the game.",EmoryNLP,10.0
11239,1,1,"I meant, why don't you take Richard to the game? What?",Monica,Scared,638,13,dev,"Monica expected that after suggesting Richard as an option, the others would consider taking Richard to the Knicks game instead of focusing on their original choices.",EmoryNLP,8.0
11240,1,1,I don't know.,Joey,Scared,638,14,dev,"Joey expected Richard to suggest either Eric or Dan as the person to take to the game, based on the criteria they gave him.",EmoryNLP,9.0
11241,0,0,C'mon. Keeps his fingers to himself and he's always minty fresh.,Monica,Scared,638,15,dev,,EmoryNLP,
11242,1,1,"I don't know, Richard's really nice and everything, uh, it's just that we don't know him really well, ya know, and plus he's, ya know, old -er than some people, but, uh, younger than some buildings.",Chandler,Scared,638,16,dev,"Chandler hoped Monica would understand their hesitation about inviting Richard due to not knowing him well and the age difference, and perhaps suggest someone else or acknowledge their reluctance.",EmoryNLP,11.0
11243,1,1,"So what, he's a little older, big deal, I mean he's important to me. Ya know if you ask him, he might take you on his Jag.",Monica,Mad,638,17,dev,"Monica hoped that mentioning Richard's positive traits, like being well-mannered and having good hygiene, would persuade Chandler and Joey to consider inviting Richard to the Knicks game.",EmoryNLP,15.0
11244,1,1,How do we say yes now and make it seem like we're not doin' it just to ride in the cool car?,Joey,Joyful,638,18,dev,"Joey was expecting Monica to understand their hesitation about inviting Richard due to not knowing him well and the age difference, and possibly to agree with their reluctance to invite him.",EmoryNLP,14.0
11245,1,1,"Ok, this could be tough.",Chandler,Neutral,638,19,dev,Chandler hoped Joey would be convinced to invite Richard to the game without it seeming like they were only interested in the perks of his Jaguar.,EmoryNLP,16.0
11246,1,1,"Ok ok ok ok. Monica, we'll bring him, but only if he takes the Jaguar.",Joey,Neutral,638,20,dev,Joey hoped Chandler would find a way to agree to invite Richard without making it obvious they were doing it just for the chance to ride in his Jaguar.,EmoryNLP,18.0
11247,1,1,"Ooh, you almost had it.",Chandler,Joyful,638,21,dev,Chandler was hoping to agree to take Richard to the game without making it obvious that they wanted to go just for the ride in the Jaguar.,EmoryNLP,19.0
11248,0,0,"No no, you're fine, you're fine.",Ross,Peaceful,639,0,dev,,EmoryNLP,
11249,0,0,Hello,Carol Willick,Neutral,639,1,dev,,EmoryNLP,
11250,1,1,Hi.,Ross,Neutral,639,2,dev,"Ross expected Carol Willick to respond with more than just a simple 'Hello' after his reassurance 'No no, you're fine, you're fine.', possibly indicating a desire for further conversation or assurance.",EmoryNLP,0.0
11251,0,0,Hey.,Susan Bunch,Neutral,639,3,dev,,EmoryNLP,
11252,1,1,Hi honey.,Carol Willick,Joyful,639,4,dev,"Carol Willick likely expected a warmer or more enthusiastic greeting from Susan Bunch after saying 'Hello', possibly reflecting a close or affectionate relationship.",EmoryNLP,1.0
11253,1,1,Oh you guys are not gonna believe what happened.,Ross,Joyful,639,5,dev,"Ross hoped Carol Willick would express interest or concern, leading to a conversation about his news.",EmoryNLP,2.0
11254,1,1,What?,Carol Willick,Scared,639,6,dev,"Carol Willick likely expected a normal, uneventful conversation or exchange after saying 'Hi honey.'",EmoryNLP,4.0
11255,1,1,What?,Susan Bunch,Joyful,639,7,dev,Susan Bunch expected Carol Willick to express curiosity or interest after Ross said 'Oh you guys are not gonna believe what happened.',EmoryNLP,3.0
11256,0,0,"Ok, we were sitting over there playing on the floor and he grabs the table and he pulls himself up. He pulled himself up. Standing man. I'm sorry you guys missed it but I did tape it so it you guys want to see it.",Ross,Joyful,639,8,dev,,EmoryNLP,
11257,1,1,"Uhh, we know, he already did it last week.",Carol Willick,Joyful,639,9,dev,"Carol Willick expected Ross to share something new or surprising about their child, not an event they were already aware of.",EmoryNLP,6.0
11258,1,1,You can watch our tape if you want.,Susan Bunch,Powerful,639,10,dev,Susan expected Carol and Ross to be surprised and interested in watching the tape of their child's milestone of standing up for the first time.,EmoryNLP,7.0
11259,1,1,"I don't believe this. I miss, I miss the first time of everything. I missed, what, the first time he rolled over, the first time he crawled. What else did I miss? Has he spoken yet, is he driving, does he have a favorite liquour?",Ross,Mad,639,11,dev,Ross expected that he had witnessed and recorded his son's first time pulling himself up.,EmoryNLP,8.0
11260,1,1,"Actually, he is getting closer on the talking thing. He can't quite say mama yet, but once he said yumen.",Carol Willick,Powerful,639,12,dev,"Carol Willick was likely expecting Ross to feel reassured or comforted by the fact that they had also captured important moments on tape, suggesting that he could still participate in those experiences by watching their recordings.",EmoryNLP,9.0
11261,1,1,"Ooh, I, I'm so sick of missing stuff. Ya know, I want him for more than, than a day, I want him for a whole weekend. No listen , I mean, I feel like-",Ross,Sad,639,13,dev,"Ross hoped that he hadn't missed any significant milestones in his child's development, such as speaking or other firsts, and was seeking reassurance or information about what he might have missed.",EmoryNLP,11.0
11262,0,0,Great. That would be fine.,Carol Willick,Powerful,639,14,dev,,EmoryNLP,
11263,1,1,"Really? I mean, I, I had a whole speach prepared.",Ross,Powerful,639,15,dev,"Ross expected resistance or a need to persuade Carol to let him have their child for the whole weekend, as indicated by his surprise and mention of a prepared speech when Carol readily agreed.",EmoryNLP,13.0
11264,1,1,"Oh shout, that would have been fun.",Susan Bunch,Joyful,639,16,dev,"Susan expected Ross to continue speaking or elaborating on his request, possibly with a prepared speech or more detailed argument, rather than immediately agreeing.",EmoryNLP,10.0
11265,1,1,"Oh look, did, did you just see that? Did you see? He just waved, he just waved, he's never waved before, you've never waved before. Yes he has. Very good.",Ross,Joyful,639,17,dev,Ross expected to have to persuade Carol and Susan to let him have his son for the whole weekend.,EmoryNLP,15.0
11266,0,0,Hey.,Phoebe,Neutral,640,0,dev,,EmoryNLP,
11267,0,0,"Hey Phoebs, whatcha got there?",Rachel,Neutral,640,1,dev,,EmoryNLP,
11268,0,0,"Ok, Love Story, Brian's Song, and Terms of Endearment.",Phoebe,Neutral,640,2,dev,,EmoryNLP,
11269,0,0,"Wow, all you need now is The Killing Fields and some guacamole and you've got yourself a part-ay.",Monica,Joyful,640,3,dev,,EmoryNLP,
11270,1,1,"Yeah, I talked to my grandma about the Old Yeller incident, and she told me that my mom used to not show us the ends of sad movies to shield us from the pain and sadness. You know, before she killed herself.",Phoebe,Sad,640,4,dev,Phoebe was expecting the others to understand or relate to her emotional revelation about her past experience with sad movies and her mother's protective intentions.,EmoryNLP,2.0
11271,0,0,Hey.,Chandler,Neutral,640,5,dev,,EmoryNLP,
11272,0,0,Hey.,Joey,Neutral,640,6,dev,,EmoryNLP,
11273,0,0,Hey.,Rachel,Neutral,640,7,dev,,EmoryNLP,
11274,1,1,"Hey. Where is he, where's Richard? Did you ditch him?",Monica,Neutral,640,8,dev,Monica was expecting Rachel to be with Richard or have information about his whereabouts.,EmoryNLP,3.0
11275,1,1,"Yeah right after we stole his lunch money and gave him a wedgie. What's the matter with you, he's parking the car.",Joey,Mad,640,9,dev,"Joey expected Monica to greet him and possibly inquire about Richard's whereabouts in a casual manner, not suspecting any wrongdoing or abandonment.",EmoryNLP,6.0
11276,0,0,So'd you guys have fun?,Monica,Neutral,640,10,dev,,EmoryNLP,
11277,1,1,Your boyfriend is so cool.,Chandler,Joyful,640,11,dev,Chandler expected Monica to understand that they did not ditch Richard and were instead having a good time with him.,EmoryNLP,5.0
